time;x-coordinate of end of beam;y-coordinate of end of beam
3.0199999999999796;-0.01370569949335982;-0.09099781395360404
3.0299999999999794;-0.01513087581771026;-0.09523457136996485
3.039999999999979;-0.016617793520996245;-0.09940730292420617
3.049999999999979;-0.018116151643203023;-0.10344253476206852
3.0599999999999787;-0.019577060914519346;-0.1072008981468114
3.0699999999999785;-0.020936114064458635;-0.11054193867334113
3.0799999999999783;-0.022162446710153508;-0.11351015109536015
3.089999999999978;-0.023247383056024338;-0.116196104012429
3.099999999999978;-0.024184194068667647;-0.11858122380444393
3.1099999999999777;-0.024983617902305903;-0.12064441289102967
3.1199999999999775;-0.025651294206726037;-0.12239348697722226
3.1299999999999772;-0.026188941375695905;-0.12383174095644159
3.139999999999977;-0.026636895031167156;-0.12498971327335952
3.149999999999977;-0.027051633589801217;-0.1259636384765762
3.1599999999999766;-0.027452621671277874;-0.12685880300052724
3.1699999999999764;-0.02783156951787102;-0.1276628701280486
3.179999999999976;-0.028164178483367247;-0.12825939714164067
3.189999999999976;-0.028407564076794133;-0.1285671588836728
3.1999999999999758;-0.028528065916068244;-0.1285741503506314
3.2099999999999755;-0.02850221665065131;-0.128280212202803
3.2199999999999753;-0.028296380564091787;-0.12765551720664303
3.229999999999975;-0.02789690651176784;-0.1267051453314755
3.239999999999975;-0.027297751325279576;-0.12542580680243698
3.2499999999999747;-0.026464248596776447;-0.12369224876961529
3.2599999999999745;-0.025408893234534588;-0.12146915900813537
3.2699999999999743;-0.02421115192331308;-0.11890220312171458
3.279999999999974;-0.02293081789308769;-0.11609393740262805
3.289999999999974;-0.021621823158951524;-0.11310515807148677
3.2999999999999736;-0.020325875301911187;-0.10998613499021749
3.3099999999999734;-0.019049973412223906;-0.10674146725956665
3.319999999999973;-0.017813482552493955;-0.1033770586877421
3.329999999999973;-0.016627803184916076;-0.09988420332304121
3.3399999999999728;-0.015486530375683906;-0.0963253033943089
3.3499999999999726;-0.014383328666812628;-0.0927760164446059
3.3599999999999723;-0.013309113788215563;-0.08917485746753875
3.369999999999972;-0.012229694403910234;-0.0853779300781471
3.379999999999972;-0.011113483562481825;-0.08131024633819102
3.3899999999999717;-0.009962329782826025;-0.07700444517437628
3.3999999999999715;-0.008795063406419112;-0.07247425409656465
3.4099999999999713;-0.007651363054125238;-0.06777976024797053
3.419999999999971;-0.006559997442090751;-0.06303380826043298
3.429999999999971;-0.005530947610259718;-0.058257125151507015
3.4399999999999706;-0.0045890053451966934;-0.053416318773046235
3.4499999999999704;-0.003765784445503775;-0.04859122932242358
3.45999999999997;-0.0030653524002842727;-0.04395607325011852
3.46999999999997;-0.0024700723113707684;-0.0396232538327387
3.47999999999997;-0.001979279874383354;-0.03562994495147249
3.4899999999999696;-0.001587672426908865;-0.03191749570414394
3.4999999999999694;-0.0012679879062885;-0.028421138995860483
3.509999999999969;-0.0009965036884295297;-0.02510327304090985
3.519999999999969;-0.0007622314691928778;-0.02189233939924732
3.5299999999999687;-0.0005711410902402388;-0.01883060747630958
3.5399999999999685;-0.000419096156220521;-0.01597961928904563
3.5499999999999683;-0.00028495595457226556;-0.013232754817628548
3.559999999999968;-0.0001681775158075933;-0.010492031335834871
3.569999999999968;-8.628818436285803e-05;-0.007810795414353439
3.5799999999999677;-4.156890345286382e-05;-0.0053116907665329465
3.5899999999999674;-2.1443154107220465e-05;-0.0031100316689032896
3.5999999999999672;-1.4966102951654323e-05;-0.001292084417474837
3.609999999999967;-2.2117578680759786e-05;7.963244445750986e-05
3.619999999999967;-3.750935299876087e-05;0.0010129558411713672
3.6299999999999666;-4.435413131842049e-05;0.0015570587371041072
3.6399999999999664;-3.464353951946897e-05;0.001694867878721622
3.649999999999966;-1.772977923885183e-05;0.0013645338902196964
3.659999999999966;-7.332507319271087e-06;0.0005425599320709657
3.6699999999999657;-6.127392627632996e-06;-0.0006260288792187568
3.6799999999999655;-5.721949360532679e-06;-0.0019621237280110877
3.6899999999999653;-1.2514763512952399e-05;-0.003439629926070549
3.699999999999965;-3.713085441323484e-05;-0.00504042512271581
3.709999999999965;-7.491039593805087e-05;-0.006752156548985973
3.7199999999999647;-0.00011862129569658843;-0.00866386789797543
3.7299999999999645;-0.00017229929194321935;-0.01081896021435015
3.7399999999999642;-0.0002537379889936436;-0.013164217314326047
3.749999999999964;-0.000370167261105872;-0.015686188242426593
3.759999999999964;-0.0005178432420772075;-0.018459441420005752
3.7699999999999636;-0.0007090368660937421;-0.02162320611837463
3.7799999999999634;-0.0009719111412934046;-0.02523975031568569
3.789999999999963;-0.0013233164885952553;-0.02922602806534257
3.799999999999963;-0.0017607182971284892;-0.03348251635915665
3.8099999999999627;-0.002287999462955898;-0.03793614179318072
3.8199999999999625;-0.002916538548818716;-0.0424781672354367
3.8299999999999623;-0.0036380608964910123;-0.04704860874399098
3.839999999999962;-0.004433014934597956;-0.0516795889266532
3.849999999999962;-0.005278228695385271;-0.05632074798574516
3.8599999999999617;-0.006150481987654453;-0.06081948619014478
